staycation-worker
date,stream,content
2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 723caaa45c945c6948e8c7ce57596ab24d40cb326eff3f9b5dce27a75d0b7ff8

2026/02/07 12:36:57,stdout,Updated deal for series 6dcc4ca657f0ae712923005ae028d4344d36ae7b07a98ceff4f37e7fffbde8cb

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 4b37cfa9b76ef72759e45a5d78d505c35bdad8fdebd94982c67c634a30a8ba0f

2026/02/07 12:36:57,stdout,Updated deal for series 59f9d27249ecbe154fa2751c2ddd78ca0a25ad968d86dd3b4076931d90249717

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 5e8417252afb8ae53cf2911f8f481efaa26723675b55b73c1d77faaab9f0a868

2026/02/07 12:36:57,stdout,Updated deal for series 00b93fb021d3fed86d08aede58712337900d3cfb85cceca2974726781015edc4

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 22f99c02a66fb5957a6499162bf7e612cca6c69253963ba5e770bfa449341ff0

2026/02/07 12:36:57,stdout,Updated deal for series 4a00b81ed6808a6c34db34f913a5670bdb9e8617c19b984f1c7faa5754f92c27

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 6ba5a6705d6b1f9cac26d27a387338767eaf17f9e273dedb52aac334609a8814

2026/02/07 12:36:57,stdout,Updated deal for series f77efcdd6a4d64046ae4ef2129c77455f33f3ae678b33291c5aef86f03dac247

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 36190f57dc2e1c4bd416d240b9b2c504e7b6592e558d964c4998f5ac6e431c99

2026/02/07 12:36:57,stdout,Updated deal for series ba84a80e510ca63c05ae909ab0e7fca1b1bee843e1a324a99f4907faea595c9e

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: b0a29092e494262e18d2cb061676af400af57e77601be5426e25fbda1283d085

2026/02/07 12:36:57,stdout,Updated deal for series 1cf39422241607ba79be5340c057090d03e8b80e1f7742bbb5ece77636becac0

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 16db6ed1c2a612e5b9315585d269d60b0c3d17ee088c7ac14fb8111723c89e56

2026/02/07 12:36:57,stdout,Updated deal for series 256d84023b6f7c6e6ba989201e257c42e612be92df756769d1c9d6539c46828d

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: a267bc6faf1f131d0df5c7c53d5ed7591013ef7d788749e1205a258632795ff4

2026/02/07 12:36:57,stdout,Updated deal for series 94b277d304888c360c0f694ca9be2bca8d93a62906ec5051c65dbdea4b081659

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 4341cbbafe73a2af7cd1b1c739fafa1abaefeecdd3dac8d01be81e4b3b1c2581

2026/02/07 12:36:57,stdout,Updated deal for series ace3b4e19fa1324c7223563b2a0e5f29f1d54bb3ff9cf8fd55def61d7b1c2e3e

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 4dce3bd42788586512f4f2a577846c99d843ad71db70fc7b750f857b9052e87f

2026/02/07 12:36:57,stdout,Updated deal for series 7fb81bd0da68aa594cba147668710aa7d47d2ae3f269a7268b137c7e82f88e98

2026/02/07 12:36:57,stdout,Insight already exists for dedupe key: 91a984bac926107d488d4562981f07b15870acfa4559de36cac99d36f35ebacf

2026/02/07 12:36:57,stdout,Updated deal for series 8ce43b955599c4c17f513eafff441433d978f1c2cfebeadb6fc1210e9d09e7a9

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 15c4aebc461f9b88d305d6cbfc662561f029dc7550b918f91d029d92e0871629

2026/02/07 12:36:56,stdout,Updated deal for series b7c244eff22e97cdcb548a3c0330332ed6b40c68ccd6d604a90210411b4e66c6

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 4467241bee83dcf53b761c2b8ea129e56a2703af96887d5d2aeb86a3cb0212b0

2026/02/07 12:36:56,stdout,Updated deal for series f7691b392bedd67653897f2c4455f002ef88c3faaef9d567cbbec9e4d3c8906b

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 78a763fec53bcc4a6c04c9cbc5f6bf0a0b3b027d91a90b3a9f7e70ba5c282580

2026/02/07 12:36:56,stdout,Updated deal for series 103234e75844c6506a0ef873860608c681faf441a3824e95c8db9a883867073b

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 1cca333794082d74f51db93c9236ef12a8492e1734e41e76a75e590f4bbfe8f7

2026/02/07 12:36:56,stdout,Updated deal for series 83f34ce13edced0d7cad00223d3ee2eeb7c305efa4355bf94c2a9d40c9f768ff

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 19529063ff4a4e6d5bac80f9293fa948ae4e9b32f7d9c305cb81493fd9c52672

2026/02/07 12:36:56,stdout,Updated deal for series da7351fb3c48f02e754d82701cff1a00fde70636d1e492ee63ff801b29160a93

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 08fe0f7c480d93141884621fa71b1efaf10b4c064b901eba0d9a8440ec67fa16

2026/02/07 12:36:56,stdout,Updated deal for series 77647c1ed6198e4e0320a443a5542d5beb33873b5cea2e8be228fa0709e64b1d

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: e9d4991e2d76a63a9e599f0762c7253dc5618b0b981eca8ba5fad9c09ca9ffd8

2026/02/07 12:36:56,stdout,Updated deal for series 00f8660b608d1c66e6347364d0738e68984931345753e685bd51e47e0ee9dc02

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: d58a5e52b4592e08dd3a15bbb5015666ac5b0d06495194cfb020db4a0f24dd79

2026/02/07 12:36:56,stdout,Updated deal for series 3486a6d35a3eba592278e38e5e02828daf0356ad5d65ee915fe7ef21f65c2b08

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 639632c7de1e1b6dc8e02d01a5cca5a1c85b921047c3f057bb6a6c5e69c1218c

2026/02/07 12:36:56,stdout,Updated deal for series 2625a38cf4971c400a477c4a71ff96a9c8b38cd8594b1352d4c3386d8edbd686

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 915ca970f43671e92aa60982f816cccbd61e6b80a089bf1f5ca0ff93b603336e

2026/02/07 12:36:56,stdout,Updated deal for series 8e001b3a6c7390c3a6f1c2caabb18f543578ed32d1d7c6cc2a716d2c91882ea2

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 534243208bb1bc2b4618ba6bdd6571ed8cc96c9df5b0930df3f5198093dca8f4

2026/02/07 12:36:56,stdout,Updated deal for series 0bfda5f0a81cd4d27c9825878cd77bb240d189c63099a9ef78a277dcc7863ed2

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 6d768b64119eb413cfc6392caf0e5b0d28dd9947ffb6a3ec6dfbaf5c706bae8b

2026/02/07 12:36:56,stdout,Updated deal for series be5d7e7c1aa37e03d010a68723e715bcb339572142d840351c65c823ceb0aba7

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: eafed7a198da78bcd3c28d921da2becb4458b4ec3492a6c8ee591fb1bf521e6f

2026/02/07 12:36:56,stdout,Updated deal for series 2ad104fafa622f5e186452cadd44f0d41bc57d1919cd7b74f56956fd551a8ab9

2026/02/07 12:36:56,stdout,Insight already exists for dedupe key: 7809b55027f1d50398410c747de4baaaba59eb3a2b63d675e42c2d5d3f708ba0

2026/02/07 12:36:56,stdout,Updated deal for series a188ad50af067ab444a60f870c5300b0aa11f172e4db957b5b6d0f136f6c6fdc

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: cd6a1b72cc8a9c696f942d363e30ac992bfe7d4b386f4050f3d92a0c036a5885

2026/02/07 12:36:55,stdout,Updated deal for series ab52587826a4fb2f105bfdcb40b3dc4b0da713305f01aaf7c210c62780fb5c2b

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: e28f228adc0e56f700f1e2276bf60724c817c0e125d7c038b9b3de7004517b4e

2026/02/07 12:36:55,stdout,Updated deal for series bbb075a992ea55a52852a9b729f7c35176955fa012749f379932d9fecdd0b44a

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: 1b9a303c7979b950283ee2100b77e2aaeaf60158d6523b1e7517ff68283462f9

2026/02/07 12:36:55,stdout,Updated deal for series 59eb1b5952b8078710f60c53fd0d2c4581410ff7ee0a7fe156acd393f5d3f261

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: f5b94c8f32eb1daf57058cc323f404ce03502edcbbb82edfa40c8640e7eb0256

2026/02/07 12:36:55,stdout,Updated deal for series 1e19d7201dd715ae6b070f0955bc1508c564534cab9b4c73169892f36bd2461c

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: d48ccc72c7f99c30f56ad823ace893f947c9db7ab88bb6bfaf8a91afa3a2a171

2026/02/07 12:36:55,stdout,Updated deal for series 506f7f7af7654f97b98009a38776e98860b2140f66dd544f053aae113d0ad540

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: a4cb78b98e6c449a31bf7b9aaf068da552334d9cb5889de70ae3765886b5c66e

2026/02/07 12:36:55,stdout,Updated deal for series e97b74bcd372c91d4c1e00f2f2789ab090985a5f09ea065f9ffda1798c73ed48

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: 6388562c6c19e191d404e857f44fb5c92b42bf1e23d45a76b8f0d63c7a862a85

2026/02/07 12:36:55,stdout,Updated deal for series dfa638ba0970bdb94e4f77d711d53a6448319fecdca60defc0a8058a29954592

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: a945d7ebf30b75e5bd4405e87cd76b0a84cb4709443f6e2fae1e6a73f554f7b2

2026/02/07 12:36:55,stdout,Updated deal for series 0d743d0850e290e3a43862c737dcb0507e33a1e339c1a488497abd3f03d95c52

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: 3a2b04cd508321f2e775a5ea1b1a403ffa86ea1690e9aee5842da98f1f215e2c

2026/02/07 12:36:55,stdout,Updated deal for series 8a8988808b7b0e415fb08720ec1ed2d17bab4b993e23f45d8c3ea3c466bc74db

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: 2044924d48378e1fc5bae42da236db965f0d6dc435b25b1d81a89cb273622ad9

2026/02/07 12:36:55,stdout,Updated deal for series a46f8591c82b07dbbe316d0cedbf783f63ea76e824bf29969f85bd9196672cf5

2026/02/07 12:36:55,stdout,Insight already exists for dedupe key: 7d1ff9231a9c9ecfd7bc912f81bf8e2aa7ebc70796c70cee133c480aa66512ab

2026/02/07 12:36:55,stdout,Updated deal for series 8fffb77219542acc0254a02ba32acb060f82e9627eeeeed24476677b674f1da7

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: e7cca7c36e2be3ea684fdd9f732a893945ff7e835fac9cb27d916525fb2503a7

2026/02/07 12:36:54,stdout,Updated deal for series 159376b26ca3ba55d3adcee9e5e42604dd875ca82a3c788c9bd14468bb024cd0

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: c02e50ea495e50d5961de0001c198625a3cd69ea159eae1911f7fc1946948d01

2026/02/07 12:36:54,stdout,Updated deal for series 5af72eab13f9bc954532480f58b3ea6f964e48226c3134b8e710ecf6f58a4531

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: 05f511f66eb731c6d2ea98b195d3f10e7b811acba3a159aabd9a8714df6753e1

2026/02/07 12:36:54,stdout,Updated deal for series 5690d05e3f0176c690e719ca852de2ffdd794a28b4355f8ee6e7ae002a4baccd

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: c9636174a800a512f6fab428dc04b235f33e217503db003185d51c7b34c72922

2026/02/07 12:36:54,stdout,Updated deal for series 0c1a41695da91cd9c557e5cd45e7e6e7b7a06f47f909e81bcb0878ec1ab6750e

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: 30d9fcac64c0f151cd956ea188e513c67f0bc47a75e77426822e9e2ae5870172

2026/02/07 12:36:54,stdout,Updated deal for series 44afb646bebe40c6da78caad7014cf8a5fb3596f12cef2464c41ef4d1f645f56

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: 7114f2f6c6c78b6c617badf6f61bf06b4129fafb7efdfb40670969709f0cbb66

2026/02/07 12:36:54,stdout,Updated deal for series 6a1ee19dec2d44ed74494f28cc2be2f3b079742063762891974e356861260996

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: c5e33b6d7eaa6138e61e2aa48937bae6331d57b5143725a81077f9c62bb56b16

2026/02/07 12:36:54,stdout,Updated deal for series a282ca47c1e9d00dfb402b56e33818690537209dfc1a34c98c721aa8860866c6

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: c03666329f9f1fe282e85a65c4772ff96fd4b8712c70a471e30c453c02e10c75

2026/02/07 12:36:54,stdout,Updated deal for series c71563849ecc82248291435a61b9e54507f3eafdf39aa357657c0802609594f8

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: ae14bbb942d1caa7b6baa44e483c28b3ac4663c020398c7f1157b034c7f8c854

2026/02/07 12:36:54,stdout,Updated deal for series c4f9ed5051fcdf44d9777e1d43fdc210fb2e288f48c3f8ab42c8ffa464214f6b

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: 7657a07715a5b67ae1f8464a602612141c49deae36c73af3b453599f0c644854

2026/02/07 12:36:54,stdout,Updated deal for series 7afdce600961a1a5913d8230f7f5c5907d3334837d4595460c2577870e03d5e7

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: be9c4b665e0afac1a1b35ca783372a05fd19295e6928533a1cf6283ce293be76

2026/02/07 12:36:54,stdout,Updated deal for series 906c306497a62ea4e736927af09c6c85e817b12ff3c7a6e03313be0fb48f9535

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: 02038802a7b18cd7fa62344b0a46f08a3ab3b84ec7b925631bee191c94f2d1aa

2026/02/07 12:36:54,stdout,Updated deal for series 6f3e4338268576f3d671263cbf34559ba768c1f5715ef4fa8c4122ddb5011703

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: d794b5e7d3facd8c270b49692ddfcb8ead85ed1554e54ddddcf171b3fe64251e

2026/02/07 12:36:54,stdout,Updated deal for series 30d4cf5b3b0911e1e5566885ea14676e269b59add2ddd3bf4e392c1075b5ce11

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: b181b91ae026c5d517b35e69449ce4ee466fecaba0c7267a0eaf6afd1d25386c

2026/02/07 12:36:54,stdout,Updated deal for series 0f6f54fc984cbd23147b152fef21d537a07611b42bd8b9af60bd12b8bb5281bc

2026/02/07 12:36:54,stdout,Insight already exists for dedupe key: f80e8d2726e9e5cf0853b0af239453715fea881015156f3ec67f15227bd1c9cc

2026/02/07 12:36:54,stdout,Updated deal for series 505b5743583e46a6626d98fe2b695ce46026d3da21ab0557e6e01ea46dc5c0ae

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: b09b9a551aa53b1dab06da8c9ebbc743f0cf7bd4c188707541792a81af29032b

2026/02/07 12:36:53,stdout,Updated deal for series fa1c97f62a80b5ffee2963477913f6434178d09a5eca1e58d7b31791f590a1c0

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 1550ec12318c5a7fbcc2321d0efc274ded19db84a1f0580d70c22d949be8ffa4

2026/02/07 12:36:53,stdout,Updated deal for series 969c0d53f37f79de88a55c6515bc51bdb75a1694eb4d97bfdffe8aea266ab119

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: b4b5fcc8435a0cb09b0d351fc9adbdc25a9fdfd937c1775ee6fe310a8fc63cf1

2026/02/07 12:36:53,stdout,Updated deal for series d50a63c843cee41c35869e3d1128580f85653df51eded738f650d52114030991

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 4ab7581d61226edfcc15842cb51c10a6d20eb1453de99783fc31345c41bfe2d2

2026/02/07 12:36:53,stdout,Updated deal for series 41b90b6893111485b4b7b7a592fce2c6cde5be3f52db241727bde6b529bebb7c

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 4e0ab31601cad38adbeb4bc6ed493f9c2332753341a046819db7f71ef0f3b3b0

2026/02/07 12:36:53,stdout,Updated deal for series e7796ecb04daaeca6011ab36ab478c292a02480ce877ac52484d6383d002bdca

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 0d9f0193e69178fd0633c856f2c9ac591369833b04154c12eea2f8e3633a87c5

2026/02/07 12:36:53,stdout,Updated deal for series 6501a935a0a12cb1f3cfff6ec2fe904ea4f4e8850cdc0610c598e8869b6b0336

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 7c08eb6c4348c1d97c811f7c24094334f04acd98502edbe7a0a9e5ef8251d715

2026/02/07 12:36:53,stdout,Updated deal for series c95cc0f25f6267f7d075dd674726f783a50ffef7a2d20f261fc91f1fb4c2bcb9

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 0bd7e30b6246834bbd592047beea46c65fe79e3e983c37636bf462fc524bd61f

2026/02/07 12:36:53,stdout,Updated deal for series 6be634f670939846dcace8cdfae5a7bbfc90751e8e359487c834f57bf281e062

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 31ed8b0646b3a9bd833d5747c6ea448e1f134260bc88267bb1e45b7bd372cf7d

2026/02/07 12:36:53,stdout,Updated deal for series c7e33abba2ccc501fd6c85e5a6f75bdc6c674b012cb7191261cdde658ae1c652

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: c97d14512077b6c34d0789dd84f7513cd7a16fbb3c9252528b415745849e7ba5

2026/02/07 12:36:53,stdout,Updated deal for series 380dbc2a752f74745a3283d0f12bc23a13f004605838c8d00a0f43ad0bdb4039

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 0cb1b2f0ae863664f1654327dfa031eecdd3ac09dd17c5f0714f7b7238ed2b77

2026/02/07 12:36:53,stdout,Updated deal for series b5e0d3b3a2c2ed914b6e68dbdb15c8833240eb0628a8ccadc2a5c7566cbbed83

2026/02/07 12:36:53,stdout,Insight already exists for dedupe key: 3fdffe023df28fe99c0459fd4274b7ab4e239d8231dfa84f8a905ccd4287938d

2026/02/07 12:36:53,stdout,Updated deal for series 239ee5957900d6bcd1307a65d9a2e96229c90fbb03ff97ff08330790b63fe2cb

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 208252cd8f81091e72346a1570ff59a81c45329bfd3e94e0075733a99ef3a78c

2026/02/07 12:36:52,stdout,Updated deal for series 9047cca5c0060fc7060f03a4664cc495721f2f0c60099fa7da2eefe49ddccec7

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 0ba112aaf1e58faf38d89b073ea9782d2176e0da215c5965c8b2c90dd0448e17

2026/02/07 12:36:52,stdout,Updated deal for series 259e6a514b6b026b4fc83712f8f524ad021b697dc68d82fe55809ac2f296b8d7

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: afaa4f56a4d76f845d00c6d3c3977ff9d4aa5a2f93fd498914881b1fcb14fc47

2026/02/07 12:36:52,stdout,Updated deal for series 0bf5a8f34802afca681a1a2d12ab5c265eb5fd662982cd6bc7a0455ec0051fc9

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: b1ba5ebdaa67c64c30aaa598ee480b88f5b7d29848c57fb0f2e12a4257861423

2026/02/07 12:36:52,stdout,Updated deal for series 249af50a3217051fe3ff997e649ea24cca0872b58ae25fa94d34f912aec252d5

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: a5ab20d7ca306e9d50493146c991eb78d374f68acc7055a02ef9dc25fa9f8269

2026/02/07 12:36:52,stdout,Updated deal for series 99a1723e02480380cd85c3e55800d590e853adc934164ee3fde4a0f37e69f8db

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 788112a4e7c49b4354b887ae696289256bfa0a0a45b73919f85b5a5e385bbe3e

2026/02/07 12:36:52,stdout,Updated deal for series b0afa6aee6beadbc4a9bfe3c0c9e92f8af9c501f9e3daedafc17a5ddaef931b5

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 813e9b49b5c9adc86e5215f6667ae0d29e7eab47e67b58a1a63d2a883cee32a0

2026/02/07 12:36:52,stdout,Updated deal for series 6422c02e712d527b7b89eb3b1f178516241515cf93afb3c186ae684244186bbe

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 967d0cffeedd11b20bc5eea9999ce0fb703b3e7597228fe2011633da3e2138c1

2026/02/07 12:36:52,stdout,Updated deal for series 1f3f3991862f219faf97ed8cecb00ab0aac91a08237ab0134ceae5f14259f7af

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 63c241d44ac5ccd243d125208a05af264a9c86050a88137e266877c36c37b0c4

2026/02/07 12:36:52,stdout,Updated deal for series 3e0c64aeda1b5a78553db479e770300df343440879fb0b7b24343c1bf334b680

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 8fd50c8b554e931ca650c1f6b4f7c1ee46be2ac8ea90217e4df51f514e7affcc

2026/02/07 12:36:52,stdout,Updated deal for series 750820df46200366b67f2efee6417a65287b46eede48e30d1bdc4f8d92b45936

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 55a278f6c6aa71890048dcc7000db78ed5889e724f2b30eee1ca5a1150a15799

2026/02/07 12:36:52,stdout,Updated deal for series 24d6e5058226e7e2982c11abc6c7bdccb0d6e001e0fc7565b00fc1ce273ff2d7

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: fbbad6866fac9bb31d43309db7b09f114f7503ba441d9600089bf1cecdc6a43a

2026/02/07 12:36:52,stdout,Updated deal for series 9d980ecd2e4956e1d9e87c243dd875534669367dc6e699c2f090a7dcb2873f25

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: 025443fa374af3ce01e30e5524b2d5ca3581017b8cabec587a271592df1e14f2

2026/02/07 12:36:52,stdout,Updated deal for series b9ba392c60f31505cbf863fb0200ce3f13fb3993be0f60f94b4fa7f1d0ca9905

2026/02/07 12:36:52,stdout,Insight already exists for dedupe key: d0baf4e5898a1a3b8ab24391d7c2048a47ff428f2bff4ac2dc030752af83f68b

2026/02/07 12:36:52,stdout,Updated deal for series 261cab26d5256f71f94771f606ffdb1fea395e7fecbd93b2e121ef5a0ecd2cc1

2026/02/07 12:36:51,stdout,Insight already exists for dedupe key: 1d4bbda343bdc9883396e1103daa17a5b9b959e162f696306e725cb4acde5152

2026/02/07 12:36:51,stdout,Updated deal for series fefc5dd0286accc3d72600e12ed7323a98005fe89dbdc1fefcfb80534d3466dc

2026/02/07 12:36:51,stdout,Insight already exists for dedupe key: 46dc6ec46d046251475a9e4ea0835f86104ba7c7dc868f383fd547184f3b34f9

2026/02/07 12:36:51,stdout,Updated deal for series 2669e1f9359c555b85eebd28910f15879d9b0aa30760029a00f37998a8131be6
